Age,Education,Marital_Status,Income,Spending,Seniority,Has_child,Children,Wines,Fruits,Meat,Fish,Sweets,Gold
29,Postgraduate,In couple,31158.00,72.00,20.50,Has child,1 child,25.00,6.00,16.00,20.00,0.00,5.00
46,Postgraduate,Alone,61671.00,732.00,4.10,Has child,1 child,641.00,7.00,56.00,0.00,0.00,28.00
40,Postgraduate,Alone,69719.00,801.00,4.37,No child,No child,273.00,86.00,208.00,177.00,14.00,43.00
65,Postgraduate,Alone,49160.00,236.00,11.63,Has child,1 child,122.00,21.00,43.00,25.00,10.00,15.00
36,Undergraduate,In couple,24882.00,80.00,25.17,Has child,1 child,1.00,4.00,10.00,29.00,0.00,36.00
60,Postgraduate,Alone,90933.00,1685.00,6.23,No child,No child,1020.00,31.00,430.00,62.00,63.00,79.00
69,Postgraduate,Alone,113734.00,277.00,4.30,No child,No child,6.00,2.00,3.00,1.00,262.00,3.00
64,Postgraduate,In couple,59292.00,507.00,15.93,Has child,1 child,378.00,14.00,68.00,19.00,14.00,14.00
50,Postgraduate,In couple,45759.00,68.00,19.60,Has child,2 children,42.00,1.00,18.00,3.00,0.00,4.00
31,Postgraduate,Alone,22148.00,49.00,5.80,No child,No child,15.00,5.00,14.00,0.00,4.00,11.00
27,Postgraduate,In couple,73395.00,397.00,6.67,No child,No child,272.00,7.00,80.00,20.00,7.00,11.00
43,Postgraduate,Alone,29819.00,39.00,11.50,Has child,1 child,9.00,1.00,24.00,2.00,1.00,2.00
46,Postgraduate,In couple,45688.00,306.00,8.40,Has child,1 child,279.00,0.00,18.00,0.00,0.00,9.00
60,Postgraduate,In couple,62820.00,976.00,17.03,No child,No child,398.00,61.00,265.00,138.00,61.00,53.00
43,Postgraduate,In couple,60491.00,1028.00,13.10,Has child,1 child,637.00,47.00,237.00,12.00,19.00,76.00
28,Postgraduate,In couple,33235.00,70.00,8.03,Has child,1 child,45.00,0.00,16.00,2.00,1.00,6.00
55,Postgraduate,In couple,35701.00,46.00,18.80,No child,No child,21.00,1.00,9.00,7.00,3.00,5.00
34,Postgraduate,In couple,31535.00,51.00,12.43,Has child,1 child,15.00,4.00,13.00,0.00,0.00,19.00
54,Undergraduate,In couple,92556.00,1263.00,5.57,No child,No child,493.00,183.00,352.00,184.00,23.00,28.00
44,Postgraduate,Alone,67384.00,1490.00,23.10,Has child,1 child,957.00,40.00,175.00,158.00,53.00,107.00
43,Postgraduate,In couple,80573.00,1564.00,24.00,No child,No child,829.00,138.00,430.00,60.00,92.00,15.00
47,Postgraduate,In couple,77870.00,1815.00,25.77,Has child,1 child,1017.00,50.00,500.00,65.00,50.00,133.00
51,Postgraduate,Alone,52278.00,1198.00,20.57,Has child,1 child,953.00,0.00,71.00,0.00,0.00,174.00
46,Postgraduate,Alone,57107.00,416.00,25.70,Has child,1 child,159.00,0.00,120.00,0.00,0.00,137.00
24,Postgraduate,In couple,18929.00,85.00,19.83,No child,No child,32.00,0.00,8.00,23.00,4.00,18.00
33,Postgraduate,Alone,36038.00,47.00,16.37,Has child,1 child,23.00,0.00,15.00,0.00,2.00,7.00
38,Postgraduate,Alone,20180.00,137.00,19.70,No child,No child,18.00,42.00,24.00,15.00,20.00,18.00
49,Postgraduate,In couple,34230.00,21.00,21.57,Has child,2 children,15.00,0.00,4.00,0.00,0.00,2.00
37,Undergraduate,Alone,31878.00,70.00,3.47,Has child,1 child,23.00,4.00,5.00,10.00,5.00,23.00
42,Undergraduate,In couple,70932.00,909.00,8.60,Has child,1 child,200.00,193.00,100.00,46.00,185.00,185.00
58,Postgraduate,Alone,91249.00,1676.00,23.80,No child,No child,1324.00,27.00,119.00,71.00,108.00,27.00
71,Postgraduate,Alone,77598.00,1735.00,12.27,No child,No child,1193.00,33.00,281.00,129.00,66.00,33.00
55,Postgraduate,Alone,80982.00,1191.00,21.13,Has child,2 children,505.00,137.00,401.00,104.00,22.00,22.00
37,Postgraduate,In couple,22701.00,24.00,13.13,Has child,1 child,2.00,4.00,9.00,0.00,4.00,5.00
45,Postgraduate,In couple,55212.00,1182.00,22.67,Has child,1 child,1103.00,0.00,45.00,0.00,0.00,34.00
44,Postgraduate,In couple,70617.00,1280.00,15.60,No child,No child,353.00,61.00,753.00,40.00,46.00,27.00
57,Postgraduate,Alone,64849.00,1336.00,23.00,No child,No child,652.00,48.00,350.00,94.00,84.00,108.00
49,Postgraduate,In couple,62694.00,749.00,15.80,Has child,2 children,379.00,6.00,157.00,25.00,91.00,91.00
40,Postgraduate,In couple,61917.00,91.00,10.60,Has child,2 children,46.00,4.00,36.00,2.00,2.00,1.00
67,Postgraduate,In couple,67472.00,414.00,12.37,Has child,1 child,162.00,31.00,127.00,8.00,17.00,69.00
32,Postgraduate,In couple,21059.00,44.00,9.00,Has child,1 child,8.00,3.00,19.00,3.00,3.00,8.00
46,Postgraduate,In couple,29543.00,63.00,6.20,Has child,2 children,17.00,3.00,18.00,3.00,4.00,18.00
63,Postgraduate,In couple,75903.00,901.00,18.13,Has child,1 child,340.00,108.00,185.00,130.00,38.00,100.00
39,Undergraduate,In couple,34984.00,38.00,25.27,Has child,2 children,8.00,4.00,15.00,3.00,5.00,3.00
58,Postgraduate,Alone,54998.00,455.00,19.10,Has child,1 child,154.00,22.00,202.00,39.00,30.00,8.00
65,Postgraduate,Alone,54356.00,775.00,22.80,Has child,1 child,710.00,15.00,30.00,20.00,0.00,0.00
55,Postgraduate,In couple,34242.00,15.00,6.50,Has child,1 child,8.00,2.00,4.00,0.00,0.00,1.00
41,Postgraduate,In couple,25410.00,38.00,13.30,Has child,1 child,2.00,2.00,4.00,13.00,13.00,4.00
30,Postgraduate,In couple,73356.00,1512.00,8.00,No child,No child,1050.00,14.00,322.00,0.00,14.00,112.00
64,Postgraduate,In couple,28320.00,43.00,20.93,Has child,1 child,19.00,1.00,14.00,3.00,2.00,4.00
37,Postgraduate,Alone,23763.00,42.00,26.27,Has child,1 child,22.00,0.00,6.00,6.00,2.00,6.00
30,Postgraduate,In couple,72570.00,1089.00,5.40,No child,No child,274.00,83.00,216.00,151.00,141.00,224.00
38,Postgraduate,In couple,34529.00,162.00,25.00,Has child,1 child,68.00,6.00,38.00,3.00,6.00,41.00
63,Postgraduate,Alone,70792.00,1272.00,20.17,No child,No child,344.00,45.00,654.00,104.00,11.00,114.00
32,Postgraduate,In couple,63211.00,1173.00,23.37,No child,No child,145.00,193.00,459.00,205.00,26.00,145.00
40,Postgraduate,In couple,83891.00,816.00,3.53,Has child,1 child,217.00,38.00,350.00,111.00,85.00,15.00
46,Postgraduate,Alone,36065.00,74.00,18.40,Has child,2 children,18.00,7.00,34.00,10.00,2.00,3.00
60,Postgraduate,In couple,39898.00,134.00,19.97,Has child,1 child,69.00,8.00,26.00,12.00,7.00,12.00
74,Postgraduate,Alone,51141.00,157.00,15.10,No child,No child,144.00,0.00,7.00,0.00,0.00,6.00
38,Postgraduate,In couple,56939.00,561.00,12.70,Has child,1 child,256.00,34.00,103.00,90.00,29.00,49.00
63,Postgraduate,Alone,80872.00,1336.00,4.83,No child,No child,483.00,72.00,567.00,94.00,12.00,108.00
38,Postgraduate,In couple,72335.00,2092.00,26.07,No child,No child,1285.00,105.00,653.00,28.00,21.00,0.00
50,Postgraduate,Alone,61798.00,463.00,10.50,No child,No child,338.00,4.00,89.00,11.00,8.00,13.00
64,Postgraduate,Alone,76842.00,1130.00,5.13,No child,No child,605.00,10.00,345.00,84.00,54.00,32.00
38,Postgraduate,In couple,29478.00,20.00,8.67,Has child,1 child,8.00,0.00,7.00,3.00,1.00,1.00
58,Postgraduate,Alone,46998.00,377.00,23.73,Has child,1 child,172.00,41.00,86.00,45.00,6.00,27.00
24,Postgraduate,Alone,96843.00,1544.00,17.63,No child,No child,448.00,71.00,951.00,40.00,17.00,17.00
64,Postgraduate,Alone,56551.00,138.00,5.00,Has child,2 children,67.00,4.00,32.00,17.00,2.00,16.00
49,Postgraduate,In couple,70053.00,1012.00,15.27,Has child,1 child,512.00,53.00,98.00,81.00,179.00,89.00
52,Postgraduate,Alone,71670.00,1766.00,15.07,No child,No child,1462.00,16.00,128.00,0.00,0.00,160.00
36,Postgraduate,In couple,44359.00,45.00,3.63,Has child,2 children,20.00,0.00,14.00,7.00,3.00,1.00
62,Postgraduate,Alone,40887.00,161.00,17.20,Has child,2 children,50.00,4.00,44.00,10.00,10.00,43.00
48,Postgraduate,Alone,48877.00,144.00,9.07,Has child,1 child,102.00,1.00,15.00,2.00,0.00,24.00
67,Postgraduate,In couple,74485.00,1734.00,13.53,No child,No child,499.00,149.00,815.00,173.00,49.00,49.00
42,Postgraduate,In couple,64474.00,823.00,11.57,Has child,1 child,381.00,35.00,172.00,56.00,86.00,93.00
51,Postgraduate,In couple,77226.00,1138.00,7.27,Has child,1 child,631.00,43.00,239.00,128.00,76.00,21.00
65,Postgraduate,Alone,72643.00,1429.00,19.47,No child,No child,526.00,80.00,553.00,123.00,94.00,53.00
36,Postgraduate,In couple,85738.00,1371.00,8.47,No child,No child,913.00,26.00,376.00,17.00,26.00,13.00
48,Postgraduate,Alone,55686.00,982.00,19.90,Has child,1 child,673.00,0.00,199.00,37.00,47.00,26.00
31,Postgraduate,Alone,39062.00,44.00,6.43,Has child,1 child,23.00,0.00,9.00,0.00,0.00,12.00
43,Postgraduate,In couple,34600.00,318.00,21.37,Has child,2 children,199.00,33.00,60.00,8.00,3.00,15.00
39,Postgraduate,In couple,40794.00,434.00,18.17,Has child,1 child,261.00,23.00,73.00,4.00,23.00,50.00
43,Undergraduate,In couple,54690.00,198.00,11.03,Has child,2 children,111.00,16.00,37.00,7.00,9.00,18.00
45,Postgraduate,In couple,4428.00,359.00,12.13,Has child,1 child,16.00,4.00,12.00,2.00,4.00,321.00
51,Undergraduate,In couple,32632.00,576.00,26.43,No child,No child,63.00,151.00,137.00,153.00,19.00,53.00
46,Postgraduate,Alone,38236.00,88.00,12.63,Has child,2 children,58.00,0.00,18.00,2.00,0.00,10.00
35,Postgraduate,In couple,36781.00,63.00,5.90,Has child,1 child,29.00,1.00,17.00,0.00,3.00,13.00
30,Postgraduate,Alone,31385.00,27.00,22.27,Has child,1 child,3.00,2.00,12.00,0.00,1.00,9.00
30,Postgraduate,In couple,24570.00,193.00,19.47,Has child,1 child,28.00,34.00,62.00,11.00,14.00,44.00
40,Postgraduate,Alone,25509.00,101.00,24.87,Has child,1 child,40.00,3.00,30.00,10.00,7.00,11.00
63,Postgraduate,In couple,94642.00,2211.00,7.80,No child,No child,879.00,143.00,797.00,106.00,143.00,143.00
52,Postgraduate,In couple,58646.00,140.00,16.03,Has child,1 child,62.00,1.00,44.00,6.00,5.00,22.00
39,Postgraduate,Alone,53201.00,415.00,19.97,Has child,2 children,280.00,7.00,81.00,20.00,0.00,27.00
57,Postgraduate,In couple,21994.00,22.00,21.63,Has child,1 child,9.00,0.00,6.00,3.00,1.00,3.00
36,Postgraduate,In couple,57113.00,263.00,20.17,Has child,2 children,182.00,4.00,33.00,0.00,2.00,42.00
23,Postgraduate,In couple,51373.00,393.00,15.63,No child,No child,83.00,2.00,101.00,64.00,26.00,117.00
28,Postgraduate,In couple,23477.00,147.00,11.60,Has child,1 child,38.00,15.00,54.00,3.00,8.00,29.00
58,Postgraduate,In couple,58116.00,443.00,5.80,Has child,1 child,228.00,19.00,130.00,4.00,11.00,51.00
51,Postgraduate,Alone,72968.00,1958.00,9.73,No child,No child,1092.00,37.00,592.00,145.00,37.00,55.00
43,Postgraduate,In couple,39791.00,174.00,18.50,Has child,1 child,85.00,15.00,27.00,13.00,13.00,21.00
67,Postgraduate,Alone,91712.00,2217.00,11.73,No child,No child,1276.00,24.00,746.00,94.00,29.00,48.00
56,Postgraduate,Alone,94472.00,1691.00,6.13,Has child,1 child,1017.00,33.00,417.00,108.00,100.00,16.00
54,Postgraduate,In couple,13672.00,25.00,17.83,Has child,2 children,6.00,2.00,9.00,2.00,1.00,5.00
34,Undergraduate,In couple,96547.00,809.00,4.47,No child,No child,448.00,21.00,125.00,52.00,101.00,62.00
39,Postgraduate,In couple,79205.00,895.00,25.53,No child,No child,504.00,23.00,117.00,179.00,28.00,44.00
39,Postgraduate,In couple,56559.00,484.00,21.60,Has child,1 child,226.00,22.00,133.00,41.00,31.00,31.00
41,Postgraduate,In couple,32644.00,413.00,20.87,Has child,1 child,239.00,3.00,141.00,0.00,7.00,23.00
34,Undergraduate,Alone,67506.00,331.00,9.17,Has child,1 child,90.00,38.00,67.00,33.00,36.00,67.00
44,Postgraduate,Alone,24206.00,25.00,19.17,Has child,1 child,7.00,2.00,8.00,3.00,2.00,3.00
47,Postgraduate,Alone,28420.00,13.00,9.47,Has child,1 child,4.00,2.00,5.00,2.00,0.00,0.00
44,Postgraduate,In couple,22979.00,115.00,25.27,Has child,1 child,16.00,17.00,19.00,20.00,21.00,22.00
48,Postgraduate,Alone,33279.00,16.00,3.80,No child,No child,10.00,3.00,3.00,0.00,0.00,0.00
42,Postgraduate,Alone,46423.00,92.00,12.70,Has child,2 children,68.00,0.00,16.00,0.00,0.00,8.00
37,Postgraduate,In couple,30368.00,52.00,11.03,Has child,1 child,35.00,0.00,13.00,2.00,0.00,2.00
44,Postgraduate,In couple,63684.00,1464.00,22.57,Has child,1 child,575.00,80.00,428.00,208.00,93.00,80.00
50,Postgraduate,Alone,41638.00,441.00,19.93,Has child,1 child,315.00,0.00,31.00,4.00,0.00,91.00
55,Postgraduate,Alone,68805.00,283.00,12.73,Has child,1 child,182.00,2.00,49.00,17.00,13.00,20.00
48,Postgraduate,In couple,65814.00,747.00,7.20,Has child,1 child,561.00,14.00,113.00,10.00,14.00,35.00
56,Postgraduate,Alone,71964.00,1870.00,16.73,No child,No child,587.00,51.00,932.00,180.00,34.00,86.00
28,Postgraduate,Alone,39146.00,165.00,19.90,Has child,1 child,94.00,1.00,33.00,13.00,12.00,12.00
37,Postgraduate,In couple,96876.00,1941.00,14.13,No child,No child,908.00,43.00,735.00,40.00,194.00,21.00
33,Undergraduate,In couple,34445.00,839.00,20.50,No child,No child,228.00,122.00,122.00,208.00,129.00,30.00
56,Postgraduate,Alone,68281.00,1655.00,26.27,No child,No child,995.00,112.00,417.00,42.00,48.00,41.00
39,Undergraduate,In couple,37284.00,23.00,18.47,Has child,2 children,11.00,1.00,2.00,2.00,1.00,6.00
31,Postgraduate,In couple,36790.00,66.00,19.40,No child,No child,3.00,3.00,14.00,15.00,21.00,10.00
47,Postgraduate,In couple,27943.00,37.00,17.90,Has child,2 children,12.00,1.00,16.00,4.00,1.00,3.00
63,Postgraduate,Alone,22263.00,21.00,6.27,Has child,2 children,17.00,0.00,2.00,0.00,0.00,2.00
42,Postgraduate,In couple,30261.00,22.00,24.63,Has child,3 children,8.00,0.00,5.00,0.00,3.00,6.00
36,Postgraduate,In couple,28587.00,78.00,7.80,Has child,1 child,22.00,4.00,17.00,12.00,10.00,13.00
32,Postgraduate,In couple,43815.00,79.00,18.23,Has child,1 child,14.00,10.00,29.00,4.00,7.00,15.00
58,Postgraduate,In couple,48195.00,265.00,8.53,Has child,2 children,106.00,27.00,68.00,52.00,7.00,5.00
62,Postgraduate,In couple,77027.00,1175.00,8.03,Has child,1 child,820.00,57.00,242.00,45.00,0.00,11.00
49,Postgraduate,In couple,71322.00,1305.00,19.83,Has child,1 child,753.00,43.00,226.00,69.00,10.00,204.00
35,Postgraduate,In couple,32765.00,46.00,7.43,Has child,1 child,13.00,3.00,17.00,7.00,3.00,3.00
49,Postgraduate,In couple,29672.00,25.00,19.03,Has child,2 children,9.00,1.00,3.00,0.00,4.00,8.00
61,Postgraduate,Alone,23272.00,46.00,11.73,No child,No child,19.00,3.00,6.00,4.00,2.00,12.00
65,Postgraduate,In couple,49912.00,874.00,25.23,Has child,1 child,520.00,8.00,223.00,32.00,49.00,42.00
29,Undergraduate,In couple,7500.00,100.00,26.47,Has child,1 child,5.00,17.00,17.00,13.00,14.00,34.00
67,Postgraduate,Alone,68117.00,930.00,19.10,Has child,1 child,618.00,44.00,215.00,0.00,17.00,36.00
59,Postgraduate,In couple,67225.00,868.00,10.40,Has child,1 child,315.00,35.00,322.00,46.00,7.00,143.00
38,Postgraduate,In couple,17649.00,45.00,10.87,Has child,1 child,15.00,1.00,23.00,0.00,5.00,1.00
39,Postgraduate,In couple,55914.00,1260.00,17.43,Has child,1 child,384.00,60.00,364.00,119.00,101.00,232.00
30,Postgraduate,In couple,40059.00,414.00,12.37,Has child,1 child,110.00,29.00,92.00,28.00,10.00,145.00
64,Postgraduate,In couple,60905.00,392.00,10.10,Has child,1 child,208.00,17.00,76.00,36.00,17.00,38.00
37,Postgraduate,In couple,75330.00,1109.00,24.33,Has child,2 children,555.00,82.00,257.00,93.00,61.00,61.00
63,Postgraduate,Alone,60689.00,639.00,16.33,Has child,1 child,240.00,90.00,216.00,63.00,6.00,24.00
30,Postgraduate,In couple,38680.00,79.00,18.50,Has child,1 child,11.00,0.00,36.00,15.00,5.00,12.00
32,Postgraduate,In couple,61416.00,1665.00,20.10,No child,No child,848.00,154.00,323.00,201.00,61.00,78.00
23,Postgraduate,Alone,49767.00,692.00,17.33,No child,No child,202.00,47.00,197.00,55.00,42.00,149.00
44,Postgraduate,Alone,83273.00,1392.00,24.63,Has child,3 children,433.00,89.00,650.00,16.00,102.00,102.00
33,Postgraduate,In couple,29009.00,44.00,10.30,Has child,1 child,6.00,6.00,15.00,10.00,5.00,2.00
35,Postgraduate,In couple,45057.00,50.00,10.23,Has child,1 child,37.00,0.00,7.00,3.00,0.00,3.00
43,Postgraduate,In couple,37150.00,467.00,25.10,Has child,1 child,167.00,37.00,64.00,49.00,34.00,116.00
44,Postgraduate,Alone,43020.00,223.00,10.27,Has child,1 child,45.00,7.00,99.00,4.00,25.00,43.00
55,Postgraduate,In couple,53154.00,158.00,3.90,Has child,1 child,129.00,0.00,21.00,0.00,1.00,7.00
41,Postgraduate,In couple,65308.00,1211.00,12.93,No child,No child,713.00,0.00,264.00,120.00,80.00,34.00
44,Postgraduate,Alone,76467.00,1575.00,25.93,Has child,1 child,676.00,161.00,426.00,210.00,44.00,58.00
67,Undergraduate,In couple,81044.00,1208.00,9.37,No child,No child,450.00,26.00,535.00,73.00,98.00,26.00
63,Postgraduate,In couple,32871.00,43.00,19.13,Has child,2 children,22.00,2.00,12.00,0.00,2.00,5.00
39,Postgraduate,Alone,55801.00,527.00,12.57,Has child,2 children,367.00,4.00,51.00,6.00,4.00,95.00
55,Postgraduate,Alone,76320.00,932.00,3.47,Has child,1 child,526.00,35.00,214.00,69.00,53.00,35.00
59,Postgraduate,Alone,36927.00,71.00,4.13,Has child,2 children,51.00,0.00,16.00,0.00,0.00,4.00
61,Postgraduate,In couple,48794.00,54.00,3.33,Has child,2 children,25.00,0.00,11.00,3.00,0.00,15.00
49,Postgraduate,Alone,23478.00,129.00,18.80,No child,No child,28.00,6.00,27.00,12.00,17.00,39.00
41,Postgraduate,Alone,71128.00,1615.00,24.27,Has child,1 child,958.00,159.00,447.00,20.00,0.00,31.00
38,Postgraduate,Alone,70179.00,1034.00,14.67,Has child,1 child,532.00,88.00,168.00,69.00,44.00,133.00
64,Postgraduate,In couple,59462.00,1088.00,21.23,Has child,1 child,724.00,17.00,143.00,0.00,8.00,196.00
45,Postgraduate,In couple,38361.00,137.00,9.37,Has child,1 child,39.00,0.00,56.00,20.00,8.00,14.00
32,Postgraduate,In couple,70038.00,1244.00,11.47,No child,No child,587.00,54.00,348.00,71.00,54.00,130.00
36,Postgraduate,In couple,42554.00,41.00,21.00,Has child,2 children,29.00,1.00,11.00,0.00,0.00,0.00
40,Postgraduate,In couple,67445.00,1174.00,26.10,Has child,1 child,757.00,80.00,217.00,29.00,80.00,11.00
63,Postgraduate,Alone,67046.00,993.00,21.20,Has child,1 child,544.00,35.00,133.00,23.00,151.00,107.00
66,Postgraduate,In couple,42192.00,100.00,13.10,No child,No child,40.00,15.00,15.00,17.00,6.00,7.00
62,Postgraduate,In couple,77610.00,1680.00,23.50,Has child,1 child,1245.00,33.00,332.00,21.00,33.00,16.00
30,Postgraduate,In couple,31761.00,98.00,6.07,Has child,1 child,19.00,1.00,20.00,16.00,14.00,28.00
35,Postgraduate,In couple,34350.00,48.00,11.67,Has child,1 child,16.00,3.00,15.00,2.00,1.00,11.00
65,Postgraduate,In couple,54591.00,519.00,14.17,Has child,1 child,376.00,4.00,94.00,12.00,9.00,24.00
58,Postgraduate,In couple,71866.00,715.00,9.43,Has child,1 child,184.00,178.00,178.00,103.00,39.00,33.00
45,Postgraduate,In couple,25293.00,37.00,12.80,Has child,1 child,15.00,0.00,11.00,0.00,2.00,9.00
27,Postgraduate,Alone,42000.00,653.00,21.07,No child,No child,124.00,83.00,267.00,85.00,59.00,35.00
31,Postgraduate,In couple,69520.00,1455.00,15.13,No child,No child,627.00,120.00,414.00,121.00,80.00,93.00
44,Postgraduate,Alone,64713.00,602.00,7.97,Has child,1 child,180.00,60.00,241.00,13.00,54.00,54.00
37,Postgraduate,In couple,27889.00,26.00,15.20,Has child,1 child,14.00,0.00,4.00,0.00,0.00,8.00
54,Undergraduate,Alone,22123.00,102.00,6.37,No child,No child,3.00,3.00,24.00,34.00,7.00,31.00
41,Postgraduate,In couple,27803.00,176.00,25.63,Has child,1 child,8.00,26.00,46.00,38.00,9.00,49.00
54,Postgraduate,In couple,51651.00,433.00,23.20,Has child,1 child,293.00,6.00,23.00,13.00,6.00,92.00
26,Postgraduate,In couple,68487.00,1366.00,20.97,No child,No child,758.00,12.00,385.00,33.00,89.00,89.00
45,Postgraduate,In couple,56796.00,1001.00,19.83,Has child,1 child,656.00,38.00,161.00,62.00,47.00,37.00
22,Undergraduate,In couple,87000.00,961.00,21.93,No child,No child,196.00,25.00,607.00,67.00,17.00,49.00
55,Postgraduate,In couple,79823.00,1518.00,6.23,Has child,1 child,835.00,73.00,380.00,114.00,73.00,43.00
34,Postgraduate,Alone,30828.00,56.00,12.17,Has child,1 child,16.00,11.00,15.00,2.00,0.00,12.00
43,Postgraduate,In couple,34109.00,22.00,11.07,Has child,1 child,9.00,1.00,5.00,2.00,1.00,4.00
40,Postgraduate,Alone,53367.00,400.00,13.30,Has child,2 children,229.00,7.00,140.00,10.00,3.00,11.00
45,Undergraduate,In couple,22390.00,26.00,11.60,No child,No child,0.00,1.00,4.00,15.00,1.00,5.00
38,Postgraduate,In couple,71322.00,350.00,5.17,Has child,1 child,121.00,24.00,124.00,24.00,15.00,42.00
21,Postgraduate,Alone,79244.00,1216.00,21.80,No child,No child,471.00,102.00,125.00,212.00,61.00,245.00
65,Postgraduate,In couple,49912.00,874.00,25.23,Has child,1 child,520.00,8.00,223.00,32.00,49.00,42.00
64,Postgraduate,In couple,48699.00,40.00,16.70,Has child,2 children,26.00,1.00,10.00,2.00,0.00,1.00
39,Postgraduate,In couple,80144.00,1367.00,12.30,No child,No child,240.00,132.00,445.00,250.00,192.00,108.00
58,Postgraduate,Alone,54252.00,264.00,16.47,Has child,2 children,178.00,4.00,26.00,8.00,4.00,44.00
38,Postgraduate,In couple,81929.00,2053.00,24.50,Has child,1 child,1486.00,55.00,278.00,49.00,0.00,185.00
39,Postgraduate,In couple,76068.00,1376.00,22.47,Has child,1 child,1115.00,12.00,128.00,33.00,12.00,76.00
